Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
water,1/2,cup,,0.0,0.0,0.0,0.0
active yeast,2 1/4,teaspoons,,-,-,-,-
white sugar,1,teaspoon,,16.254,4.1992,0.0,0.0
salt,1,teaspoon,,-,-,-,-
olive oil,4,tablespoons,,477.36,0.0,0.0,54.0
purpose flour,2 1/2,cups,,-,-,-,-
