Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
potato,2,,peeled shredded sweet,-,-,-,-
egg,2,,beaten,143.0,0.72,12.56,9.51
brown sugar,1,tablespoon,,34.2,8.8281,0.0108,0.0
purpose flour,2,tablespoons,,-,-,-,-
clove,2,teaspoons,ground,11.508,2.7523,0.2507,0.546
cinnamon,2,teaspoons,ground,-,-,-,-
vegetable oil,1/4,cup,,469.79,0.0,0.0,54.5
