Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,3,,,214.5,1.08,18.84,14.265
white sugar,1/2,cup,divided,387.0,99.98,0.0,0.0
salt,1/4,teaspoon,,-,-,-,-
milk,1 1/2,cups,,223.26,17.4948,11.529000000000002,11.9682
vanilla extract,1,teaspoon,,12.095999999999998,0.5313,0.0025,0.0025
