Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
cornmeal,1,cup,,441.64,93.8058,9.9064,4.3798
purpose flour,1,cup,,-,-,-,-
white sugar,1/4,cup,,193.5,49.99,0.0,0.0
salt,1,teaspoon,,-,-,-,-
egg,1,,,71.5,0.36,6.28,4.755
shortening,1/4,cup,melted,453.05,0.0,0.0,51.25
milk,1,cup,,148.84,11.6632,7.686,7.9788
