Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg white,3,,,51.48,0.7227,10.790999999999999,0.1683
white sugar,1/4,cup,,193.5,49.99,0.0,0.0
confectioner sugar,1 2/3,cups,,-,-,-,-
almond,1,cup,ground,1927.12,0.0,0.0,218.0
