Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2 1/2,cups,,-,-,-,-
egg yolk,6,,,328.44,3.6618,16.1772,27.0708
cream,3,tablespoons,sour,71.28,1.6668,0.8784,6.966
white sugar,2,tablespoons,,97.524,25.195,0.0,0.0
butter,2,tablespoons,softened,171.0,7.857,5.343,14.4
rum,1,tablespoon,,-,-,-,-
salt,1,pinch,,-,-,-,-
vegetable oil,2,cups,,3758.32,0.0,0.0,436.0
confectioner sugar,1/2,cup,,-,-,-,-
