Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
eggplant,2,,,-,-,-,-
canola oil,1/2,cup,,963.56,0.0,0.0,109.0
yogurt,2,tablespoons,,18.6812,1.4271,1.0627,0.9953
salt,1,teaspoon,,-,-,-,-
onion,1,,chopped,28.0,6.537999999999999,0.77,0.07
