Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
vegetable oil,2/3,cup,,1252.7733,0.0,0.0,145.3333
egg,2,,,143.0,0.72,12.56,9.51
butter,1,cup,unsalted softened,1627.59,0.1362,1.9295,184.1197
confectioner sugar,4,cups,,-,-,-,-
