Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
self rising flour,4,cups,,-,-,-,-
white sugar,2,tablespoons,,97.524,25.195,0.0,0.0
shortening,2/3,cup,,1208.1333,0.0,0.0,136.6667
buttermilk,2,cups,,-,-,-,-
