Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
buttermilk,2/3,cup,,-,-,-,-
vegetable oil,2,tablespoons,,234.46400000000003,0.0,0.0,27.2
mayonnaise,3,tablespoons,,162.45,0.0,0.1665,18.0
self rising flour,2,cups,,-,-,-,-
