Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
milk,1,cup,,148.84,11.6632,7.686,7.9788
butter,1/2,cup,,684.0,31.428,21.372,57.6
white sugar,2,cups,,1548.0,399.92,0.0,0.0
egg,4,,,286.0,1.44,25.12,19.02
baking powder,2,tablespoons,,14.628,7.6452,0.0,0.0
purpose flour,2,cups,,-,-,-,-
vanilla extract,1,teaspoon,,12.095999999999998,0.5313,0.0025,0.0025
