Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
water,1 1/2,cups,,0.0,0.0,0.0,0.0
molasses,1 1/2,cups,,1465.95,377.7602,0.0,0.5055
butter,1/2,cup,unsalted,684.0,31.428,21.372,57.6
purpose flour,2,cups,,-,-,-,-
walnut,1/4,cup,chopped,481.78,0.0,0.0,54.5
