Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1,cup,,-,-,-,-
egg,4,,,286.0,1.44,25.12,19.02
olive oil,1,tablespoon,,119.34,0.0,0.0,13.5
salt,1,teaspoon,,-,-,-,-
water,1,cup,,0.0,0.0,0.0,0.0
