Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
blueberry,1,pint,rinsed drained,-,-,-,-
egg,3,,,214.5,1.08,18.84,14.265
egg yolk,1,,,54.74,0.6103,2.6962,4.5118
white sugar,1,cup,,774.0,199.96,0.0,0.0
milk,1,cup,,148.84,11.6632,7.686,7.9788
vanilla extract,1,teaspoon,,12.095999999999998,0.5313,0.0025,0.0025
purpose flour,3/4,cup,sifted,-,-,-,-
salt,1,pinch,,-,-,-,-
confectioner sugar,1,tablespoon,,-,-,-,-
