Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2 1/2,cups,,-,-,-,-
butter,1,cup,,1368.0,62.856,42.744,115.2
white sugar,1/2,cup,,387.0,99.98,0.0,0.0
white sugar,1,tablespoon,,387.0,99.98,0.0,0.0
