Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
bread,10,slices,cut,-,-,-,-
vegetable oil,1,cup,,1879.16,0.0,0.0,218.0
white sugar,1,cup,,774.0,199.96,0.0,0.0
water,1 1/2,cups,,0.0,0.0,0.0,0.0
cardamom,1/2,teaspoon,ground,3.11,0.6847,0.1076,0.067
milk,2,cups,,297.68,23.3264,15.372,15.9576
raisin,1/4,cup,,124.575,32.802,1.3984,0.1898
almond,1/4,cup,chopped,481.78,0.0,0.0,54.5
cashew,1/4,cup,chopped,-,-,-,-
