Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
ketchup,1,cup,,-,-,-,-
brown sugar,1/2,cup,,418.0,107.899,0.132,0.0
water,1/2,cup,,0.0,0.0,0.0,0.0
