Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,1,,beaten,71.5,0.36,6.28,4.755
bread crumb,2,ounces,,223.965,40.8127,7.5694,3.0051
chicken breast half,2,,skinless boneless,-,-,-,-
spaghetti sauce,3/4,jar,,-,-,-,-
mozzarella cheese,2,ounces,shredded,183.7047,15.4335,7.6884,10.1321
parmesan cheese,1/4,cup,grated,74.0,8.0,8.0,1.0
