Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
almond,3,cups,raw unshelled,5781.36,0.0,0.0,654.0
cardamom,1/2,teaspoon,ground,3.11,0.6847,0.1076,0.067
cinnamon,1/2,teaspoon,ground,-,-,-,-
salt,1,pinch,,-,-,-,-
honey,1/4,cup,,-,-,-,-
confectioner sugar,2,tablespoons,,-,-,-,-
