Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1,cup,,-,-,-,-
egg,1,,,71.5,0.36,6.28,4.755
milk,2,cups,,297.68,23.3264,15.372,15.9576
