Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
self rising flour,1,cup,,-,-,-,-
sugar,1/4,cup,,201.495,50.398999999999994,0.0,0.0
baking soda,1/4,teaspoon,,0.0,0.0,0.0,0.0
egg,1,,beaten,71.5,0.36,6.28,4.755
milk,3/4,cup,,111.63,8.7474,5.7645,5.9841
butter,1,tablespoon,,85.5,3.9285,2.6715,7.2
