Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,2,,,143.0,0.72,12.56,9.51
white sugar,2,tablespoons,,97.524,25.195,0.0,0.0
purpose flour,3,tablespoons,,-,-,-,-
milk,3/4,cup,,111.63,8.7474,5.7645,5.9841
