Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2,cups,,-,-,-,-
salt,1,teaspoon,,-,-,-,-
milk,3/4,cup,,111.63,8.7474,5.7645,5.9841
olive oil,1,tablespoon,,119.34,0.0,0.0,13.5
