Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
confectioner sugar,2 1/2,cups,,-,-,-,-
egg yolk,2,,,109.48,1.2206,5.3924,9.0236
egg,2,,,143.0,0.72,12.56,9.51
almond,2 1/2,cups,ground,4817.8,0.0,0.0,545.0
lemon,1,,zested juiced,-,-,-,-
confectioner sugar,1/2,cup,,-,-,-,-
