Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2 1/2,cups,,-,-,-,-
baking powder,1,tablespoon,,7.314,3.8226,0.0,0.0
salt,1,teaspoon,,-,-,-,-
shortening,1/2,cup,,906.1,0.0,0.0,102.5
milk,1,cup,,148.84,11.6632,7.686,7.9788
