Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1,cup,,-,-,-,-
white sugar,1,teaspoon,,16.254,4.1992,0.0,0.0
salt,1/4,teaspoon,,-,-,-,-
egg,3,,,214.5,1.08,18.84,14.265
milk,2,cups,,297.68,23.3264,15.372,15.9576
butter,2,tablespoons,melted,171.0,7.857,5.343,14.4
