Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,5,tablespoons,,427.5,19.6425,13.3575,36.0
purpose flour,1/4,cup,,-,-,-,-
milk,1,quart,,595.36,46.6528,30.744,31.9152
salt,2,teaspoons,,-,-,-,-
nutmeg,1/4,teaspoon,grated,2.8875,0.2711,0.0321,0.1997
