Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/2,cup,softened,684.0,31.428,21.372,57.6
white sugar,1/2,cup,,387.0,99.98,0.0,0.0
brown sugar,1/2,cup,,418.0,107.899,0.132,0.0
egg,1,,,71.5,0.36,6.28,4.755
ginger,1,teaspoon,ground,1.6,0.3554,0.0364,0.015
salt,1,pinch,,-,-,-,-
self rising flour,2,cups,,-,-,-,-
ginger,1,cup,chopped crystallized,1.6,0.3554,0.0364,0.015
white sugar,2,tablespoons,,387.0,99.98,0.0,0.0
