Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
potato,5,,peeled chopped,-,-,-,-
garlic,2,cloves,minced,8.94,1.9836,0.3816,0.03
extra virgin olive oil,2/3,cup,,-,-,-,-
white wine vinegar,1/2,cup,,-,-,-,-
parsley,1/3,cup,chopped,7.2,1.266,0.594,0.158
