Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,4,cups,,-,-,-,-
white sugar,1/4,cup,,193.5,49.99,0.0,0.0
baking soda,1,teaspoon,,0.0,0.0,0.0,0.0
baking powder,2,teaspoons,,4.876,2.5484,0.0,0.0
salt,1,teaspoon,,-,-,-,-
egg,2,,,143.0,0.72,12.56,9.51
buttermilk,1 1/4,cups,,-,-,-,-
corn oil,1/4,cup,,490.5,0.0,0.0,54.5
raisin,1,cup,,498.3,131.208,5.5935,0.759
