Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1 1/8,cups,softened,1539.0,70.71300000000001,48.086999999999996,129.6
white sugar,1 1/4,cups,,967.5,249.95,0.0,0.0
egg,5,,,357.5,1.8,31.4,23.775
rum,3,tablespoons,,-,-,-,-
purpose flour,1,cup,,-,-,-,-
cornstarch,1,cup,,487.68,116.8256,0.3328,0.064
lemon juice,1/3,cup,,17.8933,5.612,0.2847,0.1952
confectioner sugar,1,cup,,-,-,-,-
