Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
white flour,2,cups,,1156.56,253.2108,18.802,4.4872
salt,1,teaspoon,,-,-,-,-
baking soda,1,teaspoon,,0.0,0.0,0.0,0.0
buttermilk,2,cups,,-,-,-,-
egg,3,,separated,214.5,1.08,18.84,14.265
