Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,4,,,286.0,1.44,25.12,19.02
white sugar,2/3,cup,,516.0,133.3067,0.0,0.0
vanilla extract,1,teaspoon,,12.095999999999998,0.5313,0.0025,0.0025
salt,1/8,teaspoon,,-,-,-,-
purpose flour,3/4,cup,,-,-,-,-
