Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
black bean,1,can,,991.8141,181.3769,62.8246,4.1301
salsa,1,cup,,75.4,17.264,3.952,0.442
cumin,1,tablespoon,ground,22.5,2.6544,1.0686,1.3362
chili powder,1,tablespoon,,22.56,3.9760000000000004,1.0768,1.1424
flour tortilla,8,,,-,-,-,-
monterey jack cheese,1,cup,shredded,-,-,-,-
