Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
vegetable oil,2,cups,,3758.32,0.0,0.0,436.0
flour tortilla,4,,,-,-,-,-
salsa,1,cup,,75.4,17.264,3.952,0.442
cheddar cheese,1,cup,shredded,-,-,-,-
parmesan cheese,1/4,cup,grated,74.0,8.0,8.0,1.0
