Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3 1/2,cups,,-,-,-,-
white sugar,1 1/3,cups,,1032.0,266.6133,0.0,0.0
baking powder,2,teaspoons,,4.876,2.5484,0.0,0.0
banana,2,,mashed ripe,400.5,102.78,4.905,1.485
vanilla extract,1,tablespoon,,37.44,1.6445,0.0078,0.0078
water,1 1/2,cups,,0.0,0.0,0.0,0.0
vegetable oil,6,cups,,11274.96,0.0,0.0,1308.0
