Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/4,cup,,342.0,15.714,10.686,28.8
purpose flour,1,cup,,-,-,-,-
milk,1,cup,,148.84,11.6632,7.686,7.9788
egg,6,,beaten,429.0,2.16,37.68,28.53
salt,1/8,teaspoon,,-,-,-,-
