Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
confectioner sugar,1,cup,,-,-,-,-
purpose flour,3,cups,,-,-,-,-
butter,1,cup,,1368.0,62.856,42.744,115.2
egg,1,,beaten,71.5,0.36,6.28,4.755
vanilla extract,1,dash,,-,-,-,-
white sugar,2/3,cup,,516.0,133.3067,0.0,0.0
water,1 1/2,cups,,0.0,0.0,0.0,0.0
egg,9,,beaten,71.5,0.36,6.28,4.755
vanilla extract,1,dash,,-,-,-,-
milk,1,cup,evaporated,552.0,13.296,5.496,57.216
