Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
black bean,1,can,rinsed drained,991.8141,181.3769,62.8246,4.1301
cheddar cheese,1,cup,shredded,-,-,-,-
flour tortilla,8,,,-,-,-,-
salsa,2,tablespoons,,10.44,2.3904,0.5472,0.0612
