Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,2,cups,,-,-,-,-
salt,1/2,teaspoon,,-,-,-,-
baking powder,4,teaspoons,,9.752,5.0968,0.0,0.0
milk,3/4,cup,,111.63,8.7474,5.7645,5.9841
