Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/2,cup,,684.0,31.428,21.372,57.6
pepper sauce,1/3,cup,,-,-,-,-
ketchup,1/3,cup,,-,-,-,-
honey,2,tablespoons,,-,-,-,-
