Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
bacon,3,slices,cut,350.28,1.0752,10.6008,33.3396
vegetable oil,1/3,cup,,626.3867,0.0,0.0,72.6667
salt,1,teaspoon,,-,-,-,-
black pepper,1,teaspoon,ground,5.773,1.4708,0.239,0.075
head cabbage,1,,cored sliced,-,-,-,-
white onion,1,,chopped,64.0,14.944,1.76,0.16
white sugar,1,pinch,,1.0159,0.2624,0.0,0.0
