Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3,cups,,-,-,-,-
baking powder,2,tablespoons,,14.628,7.6452,0.0,0.0
vegetable oil,1/4,cup,,469.79,0.0,0.0,54.5
water,1 1/2,cups,,0.0,0.0,0.0,0.0
salt,1,pinch,,-,-,-,-
