Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1,cup,softened,1368.0,62.856,42.744,115.2
white sugar,1,cup,,774.0,199.96,0.0,0.0
egg,3,,,214.5,1.08,18.84,14.265
cornstarch,3 2/3,cups,,1788.16,428.3605,1.2203,0.2347
cream tartar,1,teaspoon,,7.74,1.845,0.0,0.0
baking powder,1,teaspoon,,2.438,1.2742,0.0,0.0
