Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
chicken broth,4,cups,seasoned,312.48,7.56,44.5536,10.4832
green pea,1/2,cup,,58.725,10.4762,3.9295,0.29
egg,1,,beaten,71.5,0.36,6.28,4.755
