Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
butter,1/2,cup,softened,684.0,31.428,21.372,57.6
white sugar,1,cup,,774.0,199.96,0.0,0.0
egg,1,,,71.5,0.36,6.28,4.755
vanilla extract,1,teaspoon,,12.095999999999998,0.5313,0.0025,0.0025
purpose flour,2,cups,,-,-,-,-
baking powder,1,teaspoon,,2.438,1.2742,0.0,0.0
baking soda,1/2,teaspoon,,0.0,0.0,0.0,0.0
buttermilk,1/4,cup,,-,-,-,-
