Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1 1/4,cups,,-,-,-,-
salt,3/4,teaspoon,,-,-,-,-
baking soda,1/2,teaspoon,,0.0,0.0,0.0,0.0
egg,3,,,214.5,1.08,18.84,14.265
milk,3/4,cup,,111.63,8.7474,5.7645,5.9841
water,1/4,cup,,0.0,0.0,0.0,0.0
butter,2,tablespoons,divided,171.0,7.857,5.343,14.4
