Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
cabbage,1,,shredded,-,-,-,-
oil,1/2,cup,,897.9,0.0,0.287,101.96700000000001
salt,1,teaspoon,,-,-,-,-
black pepper,1/2,teaspoon,ground,2.8865,0.7354,0.1195,0.0375
white sugar,2,cups,,1548.0,399.92,0.0,0.0
purpose flour,2,tablespoons,,-,-,-,-
cream,1,pint,sour,-,-,-,-
white vinegar,2,cups,distilled,85.68,0.1904,0.0,0.0
