Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,1,cup,,-,-,-,-
milk,1,cup,,148.84,11.6632,7.686,7.9788
egg,1,,,71.5,0.36,6.28,4.755
salt,1,pinch,,-,-,-,-
