Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
soy sauce,1/2,cup,,67.575,6.2857,10.3785,0.7268
white sugar,1/2,cup,,387.0,99.98,0.0,0.0
mirin,1/2,cup,,-,-,-,-
