Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
egg,4,,,286.0,1.44,25.12,19.02
milk,1,cup,,148.84,11.6632,7.686,7.9788
purpose flour,1,cup,,-,-,-,-
salt,1,teaspoon,,-,-,-,-
butter,3,tablespoons,melted divided,256.5,11.7855,8.0145,21.6
