Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3 1/2,cups,,-,-,-,-
baking powder,2,teaspoons,,4.876,2.5484,0.0,0.0
salt,1,teaspoon,,-,-,-,-
black pepper,1,teaspoon,ground,5.773,1.4708,0.239,0.075
olive oil,1,cup,,1909.44,0.0,0.0,216.0
water,1,cup,,0.0,0.0,0.0,0.0
