Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
red bell pepper,2,,chopped,-,-,-,-
onion,1,,peeled chopped sweet,64.0,14.944,1.76,0.16
white wine vinegar,1,cup,,-,-,-,-
white sugar,1,cup,,774.0,199.96,0.0,0.0
red pepper flake,1,tablespoon,crushed,-,-,-,-
