Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
red lentil,1,cup,,687.36,121.152,45.9072,4.1664
onion,1,,chopped,64.0,14.944,1.76,0.16
water,2 1/2,cups,,0.0,0.0,0.0,0.0
curry powder,2,teaspoons,,13.0,2.2332,0.5716,0.5604
cayenne pepper,3/4,teaspoon,,4.293,0.7645,0.1621,0.2331
vegetable oil,1,tablespoon,,117.23200000000001,0.0,0.0,13.6
garlic,2,cloves,crushed,8.94,1.9836,0.3816,0.03
cumin seed,1,teaspoon,,7.875,0.929,0.374,0.4677
