Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
self rising flour,4,cups,,-,-,-,-
white sugar,1,teaspoon,,16.254,4.1992,0.0,0.0
baking powder,1,teaspoon,,2.438,1.2742,0.0,0.0
shortening,2/3,cup,,1208.1333,0.0,0.0,136.6667
buttermilk,2,cups,,-,-,-,-
buttermilk,2,tablespoons,,-,-,-,-
