Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
pie crust,1,,refrigerated,-,-,-,-
butter,2,teaspoons,,57.0,2.6189999999999998,1.781,4.8
leek,3,,chopped,162.87,37.7805,4.005,0.8009999999999999
salt black pepper,1 to taste,pinch,,-,-,-,-
cream,1,cup,,792.0,15.96,8.712,83.23200000000001
gruyere cheese,1 1/4,cups,shredded,681.45,0.594,49.1865,53.361000000000004
