Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
water,1,cup,,0.0,0.0,0.0,0.0
white sugar,1,tablespoon,,48.762,12.5975,0.0,0.0
active yeast,2 1/4,teaspoons,,-,-,-,-
olive oil,3,tablespoons,,358.02,0.0,0.0,40.5
salt,1,teaspoon,,-,-,-,-
purpose flour,2 1/2,cups,,-,-,-,-
