Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,4,cups,,-,-,-,-
baking powder,2,teaspoons,,4.876,2.5484,0.0,0.0
salt,1,teaspoon,,-,-,-,-
shortening,4,tablespoons,,452.608,0.0,0.0,51.2
water,1 1/2,cups,,0.0,0.0,0.0,0.0
oil,2,quarts,,-,-,-,-
