Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
white rice,2,cups,uncooked rinsed,1350.5,295.815,26.381,2.4419999999999997
water,3,cups,,0.0,0.0,0.0,0.0
curry powder,3,tablespoons,mild,61.425,10.5519,2.7008,2.6479
