Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
yukon gold potato,7,,,-,-,-,-
butter,1/4,cup,melted,342.0,15.714,10.686,28.8
white sugar,1,teaspoon,,16.254,4.1992,0.0,0.0
purpose flour,1,cup,,-,-,-,-
