Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
vegetable oil,1,cup,,1879.16,0.0,0.0,218.0
purpose flour,2/3,cup,,-,-,-,-
