Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3,cups,,-,-,-,-
baking powder,2,tablespoons,,14.628,7.6452,0.0,0.0
salt,1/4,teaspoon,,-,-,-,-
butter,1/3,cup,melted,456.0,20.951999999999998,14.248,38.4
buttermilk,1 1/4,cups,,-,-,-,-
