Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
bread flour,2,cups,,989.14,198.7322,32.8252,4.5484
salt,1,teaspoon,,-,-,-,-
vegetable oil,2,tablespoons,,234.46400000000003,0.0,0.0,27.2
water,2/3,cup,,0.0,0.0,0.0,0.0
