Ingredient Name,Quantity,Unit,State,Energy (kcal),Carbohydrates,Protein (g),Total Lipid (Fat) (g)
purpose flour,3,cups,,-,-,-,-
baking soda,1/2,teaspoon,,0.0,0.0,0.0,0.0
white sugar,2,tablespoons,,97.524,25.195,0.0,0.0
raisin,1/2,cup,,249.15,65.604,2.7968,0.3795
egg,1,,beaten,71.5,0.36,6.28,4.755
buttermilk,1,cup,,-,-,-,-
margarine,2,tablespoons,melted,202.75799999999998,0.2538,0.2538,22.701
